income,cost,label
3687045,12663547962,3
3719510,10477337118,1
4899624,9584063161,1
4829570,6279397314,2
5100015,8633496955,1
5157280,6164012372,2
3868479,6997466476,2
3754522,8149975912,2
3663258,6377537664,2
3610149,7557452215,2
3558441,8536399236,1
3752313,5489938755,0
4496286,9140973266,1
5502011,6297199704,2
4533918,8452791353,1
4517070,10535577240,1
4354165,4885811837,0
3973045,7195785216,2
4605270,6602332994,2
3906660,5847903542,2
3763986,5343203513,0
3986021,4902622799,0
3290680,6807964467,2
5183404,3173683838,0
4498211,4134665933,0
4211844,6635743275,2
3490945,7608031637,2
3629340,15607051719,3
3710469,10986212621,1
3860030,8270640157,2
3244851,11408630373,1
3796364,5310549338,0
4480488,5736771198,2
4559463,7498772859,2
3758674,8119719737,2
3869075,8991817471,1
3918962,5823866594,2
4181305,6749832951,2
4040252,14220865201,3
3464584,8049789454,2
4867513,9139250518,1
3589829,10503736568,1
2581462,9190848348,1
3020014,9487186905,1
3878907,8990225050,1
2946217,9521868854,1
3032248,14107302604,3
3226096,14738447697,3
4177606,8015443400,2
3378208,6759915294,2
3552937,6042490361,2
3096046,13901794237,3
3327307,7935756156,2
3465842,7079902712,2
3283197,7935192412,2
3378643,10689481504,1
3126202,7588403485,2
3609621,5903661355,2
3092053,6218934738,2
2817496,5015499802,0
3207682,11414163814,1
3080477,12544128642,3
3285656,6548666683,2
3455330,10681095594,1
3424570,10010639330,1
2953947,14055095943,3
3069199,6898602966,2
3225775,12987780097,3
3144923,8691995038,1
2777674,7575045071,2
3263362,6797417165,2
3693295,11049961848,1
3264892,11794836559,3
3144986,13147800080,3
3043602,11845901652,3
3128414,14876596363,3
3329510,13413673930,3
2966135,12539055817,3
3645572,14154647730,3
4127114,2919106865,0
3083527,13820106622,3
3660010,9241403625,1
3134403,10217150489,1
3528928,12870743393,3
3355245,10480102168,1
3454115,10990521380,1
3551873,10778285937,1
3200825,10950398275,1
2996184,9815978102,1
3365540,10185630041,1
3329505,7955571980,2
3551715,5986196032,2
3406331,10246196062,1
3294706,5369322908,0
3744100,11604103070,3
3742679,4895030879,0
3184385,12138972734,3
3228690,10554424260,1
3841309,4250110840,0
4002984,9976632601,1
2491727,7680997846,2
3553583,6971274944,2
2631278,5858104174,2
3508260,3536024145,0
3146197,8581159470,1
3173902,9514150601,1
3518594,5148471382,0
3004079,7673829773,2
3435916,3976360443,0
3060952,1733011768,0
3368886,5708713980,2
3159924,4835237990,0
3243196,5991656942,2
2654179,6225893313,2
3185825,8711602698,1
3167391,7048446619,2
3105530,10036200007,1
3380829,9351994369,1
2932717,7775730091,2
2923443,8087587004,2
2771564,8862501767,1
2914135,8454364263,1
2865515,8052952168,2
4209930,6885040479,2
3118147,9627491301,1
3500356,6612092745,2
2885085,5319206911,0
3464423,7314316657,2
3534076,7129918692,2
3084934,6573931580,2
2763980,7208430926,2
2979987,6783388205,2
3270766,9656496268,1
2644804,9039075202,1
2811210,7300088730,2
3074712,7411458826,2
3763087,5773514465,2
2826270,8322237355,1
2822012,7674797005,2
2845735,8707392419,1
3125329,6998631968,2
3207801,9492954457,1
2756202,10714198196,1
2957681,9637259269,1
3081217,9206557367,1
3634811,11633723492,3
3897924,10689489873,1
4007167,8034245550,2
4413328,6761993344,2
2803774,9134388112,1
3239933,5652784720,2
2669636,1907507869,0
2887595,7833137161,2
3194677,7451255425,2
2970942,8558079736,1
2594047,6130428568,2
3887585,4411984194,0
3061580,6798966480,2
2799577,5361301795,0
3411300,7519408394,2
3610073,7549638046,2
2781932,9607070673,1
3716769,4599058672,0
3670313,5719714953,2
3969747,8687603419,1
3748327,7328829663,2
4071395,4871675314,0
3672704,5754667784,2
3700650,4990512357,0
3789931,4871061260,0
3404543,4476053529,0
3657985,7192008898,2
3802109,4179313994,0
4143100,6844022285,2
4189139,7179231130,2
4293867,7667980782,2
3939255,9085937371,1
2628818,1743401823,0
4064067,11842475922,3
4072440,6179246740,2
3080077,5235197988,0
3458044,4803914725,0
3598238,6761967209,2
3588321,4728077231,0
3837855,4167300396,0
3579611,1500715920,0
3574072,6335985381,2
4136555,4434438904,0
3750905,7689974485,2
3214285,7023642075,2
3777106,5076454434,0
3307671,7524520794,2
4472714,8799754858,1
2933628,6107318140,2
3247740,4829642718,0
4592799,9580987503,1
4070604,5129695265,0
4128966,4289020301,0
3854215,4051432058,0
3659995,4142147520,0
4025962,5780227845,2
4034480,5504916730,0
3638847,7277801431,2
3704043,10228728551,1
3071313,2532828056,0
3079668,2962504513,0
3498109,5968034625,2
4427449,5595291909,2
4282862,7536524907,2
3145197,4853555020,0
3967080,5172840035,0
3005707,6044000852,2
3710890,7061453433,2
3031814,5304063865,0
2988237,4748161149,0
4691251,6650185286,2
2956451,6761107745,2
2985958,6547909529,2
3183462,7363546360,2
3052437,5371486967,0
2678008,7986901797,2
3778076,8639613719,1
3452636,8111423837,2
3357421,7585505558,2
3299929,10045482748,1
2952604,8013530951,2
3328218,9309615352,1
3629648,7944748097,2
2887773,11300389668,1
2952974,8939550281,1
3078683,7406297437,2
3020363,7117521386,2
3073684,8252083762,2
3074043,6231760978,2
3248403,7425408928,2
3051002,6253778344,2
3112071,4816915850,0
3001617,7817972864,2
3725123,7572535726,2
3592978,13249089647,3
3475402,6154364320,2
2985130,7624294145,2
3018870,5858169155,2
2836137,8212252117,2
3248647,9625891157,1
3295797,9057401174,1
3486867,11078028573,1
2931636,8486489345,1
2857849,10163724871,1
3118042,6065994828,2
3665896,10293965875,1
3738476,5357739455,0
2731971,12180559271,3
2923894,9546132596,1
3007940,8754713324,1
3480678,7732423082,2
3696144,4934875933,0
3519799,5720945437,2
3757957,5520861234,0
3576685,6297501863,2
3040582,6597520357,2
3512103,6157546524,2
3163634,10907039209,1
3146689,4690848847,0
3111973,5078844729,0
2944965,4954569780,0
3778060,7867509418,2
3488293,5718602350,2
4297582,3202139403,0
3832996,3941004606,0
3846098,5773974384,2
3358725,8509666600,1
3579174,8272776909,2
3533968,6341404631,2
3215753,6100694585,2
3129277,8081476487,2
3733327,6971070384,2
3745331,6653590482,2
3802772,7509971353,2
3378968,9353665227,1
3456257,7482431175,2
3419110,6526919393,2
3578681,8000200925,2
3465363,7501923026,2
3877010,3123837309,0
2958516,4169018380,0
3818988,5955044161,2
4025528,7524436328,2
3447966,6391100440,2
3441180,6771058009,2
3098707,8876614379,1
3565749,7262266757,2
3350783,6405549401,2
3660516,5034528290,0
3678590,6914231959,2
3778993,6128449847,2
3083043,5012964267,0
3072805,4144860813,0
3441591,8907430092,1
3945710,7168152577,2
3347889,9594725634,1
3449488,9752497797,1
3639602,5764069250,2
3529323,8349584821,1
3624225,9068484247,1
3910381,7154928142,2
2889774,5212000475,0
3623219,4560789087,0
3914174,3573145954,0
3159681,13124293683,3
3109575,11559947366,3
3055681,10558689122,1
4495190,7688917229,2
3031949,11005779870,1
3195494,10055180575,1
3125026,9683630751,1
3339606,11807466447,3
3254959,9588090779,1
2968579,9085940508,1
3125066,10421221446,1
3168533,11687993850,3
5639026,6618378677,2
4894478,11600318027,3
3379179,8816907418,1
3379007,8173075430,2
3656846,10807492276,1
3129440,7846311470,2
4306596,4667646422,0
3797529,8862951668,1
3864633,9401444233,1
3803326,8966915653,1
3731451,5905920255,2
4377197,7683587529,2
3161731,7169229640,2
3896582,8897094701,1
4754976,7911186808,2
4709903,7958367598,2
3142675,9529430328,1
3130421,8248708955,2
3200044,10274073489,1
3154024,9132036491,1
2916621,6563876728,2
3086729,9016823168,1
3129283,13897077988,3
4740635,11817742477,3
3203841,9342369114,1
2958028,5895671471,2
3089644,7559443795,2
3003507,4225508285,0
3207891,7261680348,2
5272619,7581219411,2
4877122,8146574416,2
3560949,7190245719,2
4653146,10515193639,1
3250028,6214714008,2
2859451,8575512102,1
4091485,6525255087,2
3664004,7265269499,2
3564190,5635378292,2
4462843,8008592388,2
3802224,5976180478,2
4096488,5451332623,0
3275064,5010283664,0
4271415,3785933088,0
3458543,5077573258,0
3494487,4365645487,0
4260712,5477943713,0
3863372,4231426691,0
2796374,5305643123,0
4729100,7125305785,2
3553744,7833619800,2
4312566,4014582539,0
3779317,6313263897,2
3708080,4269407323,0
3502152,3978927607,0
3936539,9447584665,1
3587672,5522166292,0
3487757,5722138333,2
4491646,6964600701,2
4842132,11591105658,3
4054744,3434128935,0
3793190,6495833160,2
3511770,4719403859,0
3606611,6021127490,2
4145912,5258602745,0
3974977,7236601248,2
4338901,8963827045,1
4559169,9348115897,1
4507181,7075620607,2
3402507,9067723789,1
4181617,7995648478,2
4199013,6341866784,2
5427510,4066695872,0
2870343,1918369874,0
4833512,3588645493,0
5357592,3198277026,0
5359853,2458091405,0
4169807,2540185974,0
5457373,1356810878,0
3865841,9040558589,1
3037399,6264787008,2
2954379,10773207325,1
3200432,7024475386,2
3389522,5490060748,0
4254770,8301857273,2
4971202,5641108919,2
4040354,6840369187,2
4144250,4980329691,0
4982227,6215665781,2
4530810,6764479898,2
4535385,5936341339,2
4422108,6422081280,2
4385591,7580706662,2
3677864,7032920847,2
3836486,9048269527,1
3193707,6674545737,2
3422055,5562337570,0
5884705,5053013605,0
5047186,7796297901,2
4058451,7701378212,2
3238495,8857179293,1
4487372,5338560269,0
4240533,4689418581,0
3662822,3565004222,0
3547394,3520038924,0
4881725,4536744670,0
6378310,2619535758,0
4199908,9548893347,1
4971446,4311810210,0
3431405,3091333717,0
4023862,3783800301,0
4835230,3463387586,0
5137999,4276039474,0
4188348,8214337604,2
4012952,7030495001,2
3355144,4828688692,0
3181894,459350217,0
2927252,254112628,0
4044604,8115251328,2
3403958,6037950925,2
3526308,8210476843,2
3896888,10468252289,1
3879790,9438668366,1
3280911,4944327120,0
3965382,6651846997,2
4247133,8597513693,1
3183402,6410878245,2
4313599,7161487531,2
4056649,6163346308,2
5293948,4952192967,0
4983867,4669857011,0
4745368,6256333436,2
3478938,6891394154,2
3501880,5810657073,2
3306263,5001005588,0
4659084,4824806719,0
3500215,6908756805,2
3177419,8271557690,2
3333601,4375750127,0
3487435,1594359510,0
3933408,3774386061,0
3289856,4650949950,0
3252564,2513981748,0
3110445,2388483645,0
3834638,3992841090,0
3042942,6504166646,2
4282739,3282363665,0
4487622,1591639020,0
4472180,1658779980,0
4177893,1761379380,0
4163847,2484588424,0
4637827,2863576910,0
3411104,4102218596,0
3236783,2991833296,0
3752455,5855478404,2
3891146,2919926269,0
3532606,12120296344,3
3585556,8976116500,1
3482639,6175425196,2
3137628,1609692543,0
3893831,10437230074,1
3666505,10369642338,1
3645439,14716607079,3
3573327,11061346167,1
3675626,12385543428,3
3092395,13184559810,3
3184531,9633724210,1
3303245,15291679008,3
3154784,13441191060,3
3044354,7589354256,2
3553103,6510829966,2
3550010,7490772472,2
3687725,5548362683,0
4440895,7172329900,2
4148735,10877531699,1
3912061,12662514536,3
3733618,10802348209,1
3293270,12063332168,3
3453898,12904029822,3
3230215,8992675554,1
3474338,14480332073,3
4018949,16791123933,3
4173560,8636080173,1
4180536,9606744620,1
3162428,2933191829,0
3995032,10526122568,1
3680611,9365327952,1
3530816,10924319992,1
3172759,11099649452,1
3979458,10756042645,1
5061904,7014592725,2
2857580,1589131037,0
4991182,4974821603,0
3014998,13812455268,3
3206817,12631883158,3
3101119,11319059862,1
5130155,5912488503,2
3974927,6063189355,2
3902913,11939687987,3
3911254,8573806932,1
3328329,6083461684,2
4840270,10055757211,1
4415297,8120492271,2
3392806,14152982430,3
5376117,9668197057,1
5488955,8118011561,2
4154339,9645918635,1
4175447,8301455441,2
4270966,8570559026,1
4088834,8847985238,1
4434548,11853230500,3
4722225,11526565558,3
5291851,20640818847,3
3598510,13503440736,3
4625113,13078601989,3
3830341,13614831766,3
4058515,9859612112,1
3748512,9067785141,1
3030853,13860411050,3
3283698,13696878103,3
2552980,14059110160,3
4671169,16201663613,3
3522535,13406284450,3
5607252,13673396557,3
3176669,8724842504,1
4719675,8525158080,1
3017638,7384746179,2
5944550,8788276314,1
3526045,8781540783,1
5634755,9185644702,1
4977743,4708027546,0
4664018,2612255426,0
4052918,8839001084,1
3595170,9641993019,1
5920316,8913755378,1
5374224,6264551707,2
5298100,11439650731,1
5367590,6086578929,2
3403332,3047452374,0
5295862,5544731588,0
4808842,4774112036,0
5603208,10225160103,1
5158421,7626669892,2
4847238,10573001959,1
4794841,11759814916,3
5827629,9409730349,1
6626106,10359068222,1
7394660,9194537547,1
5254697,5680215910,2
6031627,10645489049,1
4470868,7106673143,2
5592546,7301190589,2
4879534,9892418836,1
4487298,7747436447,2
5819040,8311666776,2
5972036,5810420948,2
6251501,5179621421,0
4838601,4068741274,0
4091173,3861936674,0
4169316,4199504833,0
3997488,4044283859,0
4032941,4274811078,0
6240267,12627232965,3
3615953,5295862292,0
5191856,9679416119,1
5518354,7128896662,2
4453715,8651138109,1
4069904,4169407503,0
3841676,5722145244,2
3274804,7321525326,2
3416096,9430459063,1
3470740,6263152067,2
3894068,6110136815,2
5630776,10570606653,1
4486166,3209948894,0
3572669,4897891607,0
3446452,6506530917,2
3459672,7255734985,2
4347012,4346153202,0
4059976,7784559736,2
3202376,8203911483,2
5049542,10318178760,1
5083974,8665932968,1
5328397,6503975785,2
6008758,5214274341,0
5106626,8817633063,1
4516077,10294052537,1
4772239,8151725440,2
3696989,11141515166,1
4003773,11321567614,1
3361010,7389293277,2
4959532,10828981523,1
4119995,12895060739,3
6354728,8554854717,1
4774524,10394425545,1
5395892,10248085425,1
4834508,9235129596,1
4417263,9471434045,1
2923187,8067308571,2
5308333,5008360250,0
5534005,6381291044,2
6179991,6549977158,2
5857697,8134110014,2
5276208,9607446816,1
5651987,7594751373,2
5807890,5206108232,0
3909609,7279297605,2
3614709,4394869728,0
5024729,6256456770,2
3381907,9345709828,1
3504142,7920352861,2
5342000,6334377247,2
5439974,9590266689,1
4972515,11423538160,1
3772443,6930404935,2
3503060,8597027035,1
5944134,5030757740,0
5803894,6437682010,2
5915017,6352002701,2
6014011,8440173478,1
3539027,5998992280,2
5223835,6708120225,2
4737328,3415873012,0
3057491,9301945827,1
2676440,5834616162,2
2981523,5135963332,0
3762785,6281743462,2
2593390,11953691545,3
2795864,10652595099,1
3606531,12401292270,3
3612255,9118227933,1
4304849,12078980967,3
3300259,10323640938,1
3581792,8780650665,1
3347654,13326247708,3
3637305,11320848045,1
3085870,7459350572,2
2922595,11206868282,1
3697055,8166029597,2
3679372,9546895844,1
3706067,11204214519,1
3823565,9910773742,1
2885494,10306297741,1
2949399,9000055514,1
3101273,6280001216,2
2808334,9329643020,1
2574187,10450573960,1
2968059,8141032435,2
2529958,8831521108,1
3372225,11974671717,3
3595263,10139760793,1
2594382,12696281928,3
4072947,6798910884,2
2871376,10509954144,1
3813929,11868580323,3
3166002,12669567733,3
3403801,12180267403,3
2789801,9044807023,1
2612231,9888084672,1
3281338,8875829923,1
3424243,9293028901,1
3358504,7650317951,2
3505069,10647002602,1
3915852,7391329399,2
3992678,7285967169,2
3710407,10759837781,1
3673597,9629182126,1
3325387,6966515496,2
2990731,9087426456,1
2854608,9811770594,1
3081484,8942004919,1
3701882,8564694092,1
3468423,4314401774,0
3124435,10091030393,1
3138201,6935177091,2
3112450,8652562316,1
3266546,7057196249,2
3255980,5843459023,2
3533611,10507437275,1
3676720,10605789288,1
3361765,9199615843,1
3656351,11813020515,3
2953842,11210938138,1
4080860,9259805425,1
3876490,7988183546,2
3382160,8898859287,1
3460140,7875268920,2
4018208,3804619559,0
3890316,3948642565,0
2820661,6015056972,2
3425813,7733619371,2
4229384,9440689921,1
4265537,6626205420,2
3472715,8534495527,1
3699785,10220852394,1
3673589,6073807344,2
3497315,7498569472,2
4170804,7698457979,2
4341878,8265385430,2
4359705,10944661993,1
3429412,8425621584,1
4553968,3544659966,0
4142549,2351316875,0
5032092,3952998138,0
4592966,6511574655,2
4952085,13089954036,3
4307008,7527375818,2
4532117,9443075682,1
4868443,9207707941,1
3682621,10592812471,1
4059852,9303108852,1
4734938,5915536768,2
4480949,5573258007,2
4291811,6777613740,2
3555439,8385881469,1
4763715,7476458484,2
4918795,9136066552,1
3235307,10017596744,1
3604342,11801811654,3
3896267,8091992588,2
3971391,10867496548,1
4366929,6342238333,2
4244132,6218543906,2
3521216,9625907076,1
4937221,8992692537,1
4901837,9396175373,1
4671781,7471056575,2
4553474,8842407625,1
4286372,8626130396,1
4264123,9201492319,1
3683070,7937424676,2
3701663,13525863655,3
3536215,9298010825,1
3705110,11213510849,1
2628551,7407013525,2
3588343,6637828646,2
3590780,6270034758,2
3557941,6156920447,2
3506984,7257941285,2
3908437,8154688671,2
3945315,7146373564,2
4128385,4227960148,0
3802337,9096656924,1
3617170,3449245479,0
3465767,4506581592,0
4041172,3447437266,0
3902816,4112748551,0
3848985,6854903900,2
3314738,6659369809,2
4022467,6152079929,2
3749067,7722137994,2
3657543,6094676386,2
3656757,6207578565,2
3663438,5100379559,0
3719607,5142521844,0
3562714,5371863644,0
3577092,5025663952,0
3673369,7097492673,2
3061821,7204130000,2
3368041,8854463036,1
3489564,6328152553,2
3707161,5651171443,2
3078870,8707333346,1
3732887,8057005923,2
3340536,8244012825,2
3245215,5720866903,2
4444662,4989862671,0
4070159,9145320445,1
3510733,8326689691,1
3518808,4836762409,0
3627151,6244431064,2
3057233,6097330185,2
3244425,7656562668,2
3336108,8102558651,2
3603420,7165256855,2
4791994,6575558348,2
4453631,8270969976,2
4305954,7763743894,2
4005457,4388592406,0
3140016,6547813874,2
4251443,3222609338,0
3948565,3036243385,0
4193452,4106630464,0
3634643,5400282213,0
2585820,9600141633,1
2646969,10241988752,1
2875885,11415260932,1
2996674,4984480322,0
2748135,8619956970,1
2909156,4165486266,0
2767364,4401023950,0
3064534,8611729470,1
2989180,10527101179,1
2920026,9391911599,1
2875793,6306018268,2
2875972,6682557916,2
2692483,4815384320,0
2912153,5211130842,0
3069459,6383750046,2
3772838,10032258155,1
2690967,6144217055,2
2687108,8175634219,2
2671581,8286554391,2
2391781,7054540727,2
3218800,5111612914,0
2863649,7822582561,2
3736695,10670922476,1
3043641,8810469856,1
2989601,6681909087,2
3704770,1764501112,0
2913830,5683508992,2
3016797,8666221867,1
3032890,6971736050,2
3753429,5558647148,0
4057184,5715266541,2
3107371,6164852036,2
3115419,7375623127,2
4381372,5341149670,0
3658287,7505833647,2
3702297,3658185935,0
2878847,4284825275,0
2934865,5445003644,0
3016318,7522899822,2
2868763,8300969960,2
3313188,7610307759,2
3288837,9139642138,1
3814186,11121214562,1
3768102,6661932267,2
3452304,9476371860,1
3456550,9002104544,1
4102605,4175329847,0
3557194,6798703300,2
3344907,12533298587,3
3075680,6487763144,2
3143373,14578244271,3
2660087,9504630504,1
3412504,7719993171,2
3393920,4992577782,0
2958858,5073230190,0
3122556,7780131962,2
2681654,6119040173,2
3647923,8168258109,2
3467997,6792651540,2
3476035,7096638197,2
3504855,7587930351,2
3484539,7565209472,2
3332882,5051945193,0
3406181,7942431601,2
3582982,6215419500,2
3214393,8214415389,2
3364504,7388124049,2
3873499,8611358288,1
3905609,8334081986,1
3900812,9903260683,1
3359163,5223018036,0
3098079,12424695902,3
2953587,11992937441,3
3224702,10803783993,1
3891350,8164545127,2
4270811,6919163012,2
3096101,9615264428,1
2780505,14112498763,3
2900068,13794017691,3
3301432,11564674790,3
2982164,11731959526,3
2699747,13912346929,3
2832222,11718245664,3
2832613,13798051539,3
3920979,10009591772,1
4431477,9076593994,1
4426862,9631515040,1
4135214,2829327829,0
3747837,6977089835,2
3492016,10903437914,1
3460156,10607234766,1
3127749,10684679490,1
3259240,3681943510,0
3213733,8115826430,2
3571140,10438202941,1
3297903,9024106186,1
3197260,7899024506,2
4515491,7438509918,2
3186715,11291988433,1
2838556,5665406575,2
2753488,15943709862,3
3069662,10307208086,1
3086310,6040481019,2
4221851,10290282967,1
4452513,11484455933,1
3974312,10985747962,1
3742804,7722342129,2
3885533,5644683860,2
5108935,4141531901,0
4042702,8554340070,1
2972877,12038042566,3
3017106,12457216984,3
2895037,16363257072,3
2848398,13370556128,3
3085867,6520495548,2
3179155,10011913142,1
2970250,13989206093,3
2977210,12363267973,3
2862843,14322583389,3
2926996,13667275567,3
3963499,9737328551,1
3420491,11384983399,1
4562041,11811112023,3
4687909,7273548185,2
2822020,10827876159,1
2855327,14132146281,3
3080076,20564269880,3
3022648,15099820706,3
2912105,22965248699,3
2868935,15675537922,3
3076183,18256301475,3
2626443,6587426001,2
3334834,5299553523,0
2854623,5601587814,2
3181807,9022942889,1
3220675,11147829219,1
3553122,7337932357,2
3521016,9159900360,1
4575044,7225832277,2
3463298,6535279967,2
3352607,6785644121,2
4039215,9819778446,1
4413192,7433157077,2
3234454,9736683854,1
3229186,9122686318,1
3744524,11393231249,1
2983332,9854748981,1
3489441,7628544466,2
3248151,8896084937,1
4845832,10538065187,1
5108816,8148775777,2
4940200,9408292523,1
5376999,7660787389,2
4923326,12656623783,3
4603032,9039608706,1
5340816,9823833897,1
3850869,11953122131,3
4147658,10820710123,1
5966475,2973664241,0
3493647,11114307381,1
4557795,8709374540,1
3902178,8023845818,2
5604393,6087068447,2
5354210,10420226318,1
3293489,5151027140,0
3774579,4004198309,0
3253426,6105406393,2
2947758,7817088279,2
2948431,6552341101,2
2821317,6179054191,2
2935116,9974926363,1
2787049,10819343100,1
3138806,10379908633,1
2982037,8028270979,2
3094359,11435821428,1
2538084,4108877737,0
3595442,10065756064,1
5075895,8208486551,2
4802778,7809096391,2
4480303,10449069400,1
3740445,10979966122,1
3847274,12166899840,3
3629144,9512898256,1
3578068,10284772312,1
3433444,10734478788,1
3536548,8984379554,1
4592871,5934811755,2
3518984,4262039822,0
3577563,4708507293,0
4254713,5652356328,2
4084720,8921706263,1
4693028,5847413345,2
4557782,4684563404,0
4567530,5531703330,0
4183196,5701634544,2
4444284,4565903187,0
4485229,5835130463,2
3681212,4819563138,0
3305086,11038024794,1
3573090,6297122823,2
3736917,10603197061,1
3504799,8465512138,1
4866361,8050502095,2
3827430,9450984441,1
4201109,8065589664,2
4380597,6158537211,2
3664624,12663547962,3
3714006,10477337118,1
4848538,9584063161,1
4845009,6279397314,2
5068458,8633496955,1
5117773,6164012372,2
3775464,6997466476,2
3762165,8149975912,2
3644452,6377537664,2
3589732,7557452215,2
3530550,8536399236,1
3750296,5489938755,0
4474883,9140973266,1
5469346,6297199704,2
4567782,8452791353,1
4537160,10535577240,1
4082219,4885811837,0
3911717,7195785216,2
4641797,6602332994,2
3906058,5847903542,2
3718766,5343203513,0
3975977,4902622799,0
3332495,6807964467,2
4667871,3173683838,0
4534461,4134665933,0
4156863,6635743275,2
3492444,7608031637,2
3584537,15607051719,3
3704891,10986212621,1
3838893,8270640157,2
3241334,11408630373,1
3648076,5310549338,0
4051816,5736771198,2
4516773,7498772859,2
3784868,8119719737,2
3873552,8991817471,1
3935293,5823866594,2
3739456,6749832951,2
4011022,14220865201,3
3484386,8049789454,2
4544384,9139250518,1
3558963,10503736568,1
2592697,9190848348,1
3110504,9487186905,1
3905618,8990225050,1
2948276,9521868854,1
3042256,14107302604,3
3209612,14738447697,3
4077487,8015443400,2
3372622,6759915294,2
3523345,6042490361,2
3033819,13901794237,3
3322157,7935756156,2
3473258,7079902712,2
3301662,7935192412,2
3449163,10689481504,1
3096810,7588403485,2
3389316,5903661355,2
3056246,6218934738,2
2800695,5015499802,0
3246415,11414163814,1
3081866,12544128642,3
3262433,6548666683,2
3517485,10681095594,1
3484030,10010639330,1
2927301,14055095943,3
3052499,6898602966,2
3220332,12987780097,3
3164969,8691995038,1
2701352,7575045071,2
3347208,6797417165,2
3718758,11049961848,1
3285576,11794836559,3
3152658,13147800080,3
3081127,11845901652,3
3116267,14876596363,3
3385338,13413673930,3
2950726,12539055817,3
3681790,14154647730,3
4173274,2919106865,0
3073390,13820106622,3
3735425,9241403625,1
3129778,10217150489,1
3568286,12870743393,3
3402653,10480102168,1
3486107,10990521380,1
3575379,10778285937,1
3224599,10950398275,1
3014839,9815978102,1
3363711,10185630041,1
3334605,7955571980,2
3598922,5986196032,2
3397225,10246196062,1
3219325,5369322908,0
3756916,11604103070,3
3791562,4895030879,0
3216782,12138972734,3
3204130,10554424260,1
3889804,4250110840,0
3962833,9976632601,1
2500279,7680997846,2
3534217,6971274944,2
2600524,5858104174,2
3655347,3536024145,0
3104275,8581159470,1
3179326,9514150601,1
3551508,5148471382,0
2998152,7673829773,2
3461721,3976360443,0
3041048,1733011768,0
3455407,5708713980,2
3199316,4835237990,0
3205226,5991656942,2
2632683,6225893313,2
3147249,8711602698,1
3088775,7048446619,2
3071183,10036200007,1
3381958,9351994369,1
2922894,7775730091,2
2902107,8087587004,2
2787623,8862501767,1
2903343,8454364263,1
2889414,8052952168,2
4154855,6885040479,2
3078850,9627491301,1
3536667,6612092745,2
2852103,5319206911,0
3511256,7314316657,2
3570971,7129918692,2
3075979,6573931580,2
2769578,7208430926,2
2972419,6783388205,2
3233868,9656496268,1
2636938,9039075202,1
2800891,7300088730,2
3129019,7411458826,2
3794889,5773514465,2
2795815,8322237355,1
2737289,7674797005,2
2790228,8707392419,1
3147468,6998631968,2
3247999,9492954457,1
2707732,10714198196,1
3110087,9637259269,1
3062367,9206557367,1
3646396,11633723492,3
3916925,10689489873,1
4026009,8034245550,2
4423153,6761993344,2
2803498,9134388112,1
3236172,5652784720,2
2653467,1907507869,0
2876225,7833137161,2
3236062,7451255425,2
2931078,8558079736,1
2570619,6130428568,2
3874968,4411984194,0
3062861,6798966480,2
2810938,5361301795,0
3360985,7519408394,2
3617214,7549638046,2
2764718,9607070673,1
3752759,4599058672,0
3635343,5719714953,2
3960360,8687603419,1
3743802,7328829663,2
4041186,4871675314,0
3697589,5754667784,2
3732711,4990512357,0
3808286,4871061260,0
3355181,4476053529,0
3635444,7192008898,2
3831418,4179313994,0
4131593,6844022285,2
4194496,7179231130,2
4278987,7667980782,2
3919032,9085937371,1
2634677,1743401823,0
4078286,11842475922,3
4062728,6179246740,2
3096244,5235197988,0
3494192,4803914725,0
3547975,6761967209,2
3483125,4728077231,0
3899399,4167300396,0
3596858,1500715920,0
3538399,6335985381,2
4088368,4434438904,0
3773228,7689974485,2
3234105,7023642075,2
3756060,5076454434,0
3252984,7524520794,2
4497178,8799754858,1
2909237,6107318140,2
3169186,4829642718,0
4606167,9580987503,1
4012773,5129695265,0
4105855,4289020301,0
3811957,4051432058,0
3575226,4142147520,0
4015223,5780227845,2
3976059,5504916730,0
3628149,7277801431,2
3720692,10228728551,1
3011938,2532828056,0
3023240,2962504513,0
3454330,5968034625,2
4456919,5595291909,2
4307557,7536524907,2
3155764,4853555020,0
3925455,5172840035,0
3001194,6044000852,2
3647596,7061453433,2
3010939,5304063865,0
2897752,4748161149,0
4716196,6650185286,2
2940957,6761107745,2
2995686,6547909529,2
3189765,7363546360,2
3037050,5371486967,0
2678451,7986901797,2
3719934,8639613719,1
3424665,8111423837,2
3377228,7585505558,2
3309055,10045482748,1
2968169,8013530951,2
3297386,9309615352,1
3636364,7944748097,2
2846757,11300389668,1
2976667,8939550281,1
3106054,7406297437,2
3020875,7117521386,2
3038860,8252083762,2
3082619,6231760978,2
3263826,7425408928,2
3050423,6253778344,2
3114879,4816915850,0
2963504,7817972864,2
3760895,7572535726,2
3638701,13249089647,3
3484988,6154364320,2
3067958,7624294145,2
3044454,5858169155,2
2920109,8212252117,2
3263414,9625891157,1
3318622,9057401174,1
3478494,11078028573,1
2926593,8486489345,1
2828284,10163724871,1
3129359,6065994828,2
3696244,10293965875,1
3662786,5357739455,0
2696504,12180559271,3
2924033,9546132596,1
2960432,8754713324,1
3508238,7732423082,2
3770782,4934875933,0
3539941,5720945437,2
3795899,5520861234,0
3625998,6297501863,2
3075234,6597520357,2
3520373,6157546524,2
